 # Density of states (DOS)
 # The ouput is normalized to    1.0000000000000000     
 # Energy (eV),   DOS (1/eV)
  -1.7372417888059015        5.3376987272632289E-009
  -1.7366167692740411        5.3385180673561750E-009
  -1.7359917497421806        5.3393376225916557E-009
  -1.7353667302103202        5.3401573930528772E-009
  -1.7347417106784597        5.3409773788230926E-009
  -1.7341166911465993        5.3417975799855982E-009
  -1.7334916716147388        5.3426179966237350E-009
  -1.7328666520828782        5.3434386288208811E-009
  -1.7322416325510177        5.3442594766604643E-009
  -1.7316166130191573        5.3450805402259521E-009
  -1.7309915934872968        5.3459018196008574E-009
  -1.7303665739554364        5.3467233148687346E-009
  -1.7297415544235759        5.3475450261131819E-009
  -1.7291165348917155        5.3483669534178446E-009
  -1.7284915153598550        5.3491890968664069E-009
  -1.7278664958279946        5.3500114565425977E-009
  -1.7272414762961357        5.3508340325301889E-009
  -1.7266164567642752        5.3516568249130037E-009
  -1.7259914372324148        5.3524798337748933E-009
  -1.7253664177005543        5.3533030591997670E-009
  -1.7247413981686939        5.3541265012715719E-009
  -1.7241163786368334        5.3549501600742977E-009
  -1.7234913591049728        5.3557740356919791E-009
  -1.7228663395731123        5.3565981282086958E-009
  -1.7222413200412519        5.3574224377085695E-009
  -1.7216163005093914        5.3582469642757659E-009
  -1.7209912809775310        5.3590717079944979E-009
  -1.7203662614456705        5.3598966689490186E-009
  -1.7197412419138101        5.3607218472236219E-009
  -1.7191162223819496        5.3615472429026546E-009
  -1.7184912028500892        5.3623728560704999E-009
  -1.7178661833182287        5.3631986868115881E-009
  -1.7172411637863683        5.3640247352103925E-009
  -1.7166161442545094        5.3648510013514304E-009
  -1.7159911247226489        5.3656774853192651E-009
  -1.7153661051907885        5.3665041871985025E-009
  -1.7147410856589280        5.3673311070737937E-009
  -1.7141160661270674        5.3681582450298303E-009
  -1.7134910465952069        5.3689856011513522E-009
  -1.7128660270633465        5.3698131755231403E-009
  -1.7122410075314860        5.3706409682300253E-009
  -1.7116159879996256        5.3714689793568752E-009
  -1.7109909684677651        5.3722972089886074E-009
  -1.7103659489359047        5.3731256572101826E-009
  -1.7097409294040442        5.3739543241065992E-009
  -1.7091159098721838        5.3747832097629122E-009
  -1.7084908903403233        5.3756123142642136E-009
  -1.7078658708084629        5.3764416376956369E-009
  -1.7072408512766024        5.3772711801423701E-009
  -1.7066158317447420        5.3781009416896309E-009
  -1.7059908122128831        5.3789309224226967E-009
  -1.7053657926810226        5.3797611224268847E-009
  -1.7047407731491622        5.3805915417875548E-009
  -1.7041157536173015        5.3814221805901061E-009
  -1.7034907340854410        5.3822530389199929E-009
  -1.7028657145535806        5.3830841168627076E-009
  -1.7022406950217202        5.3839154145037889E-009
  -1.7016156754898597        5.3847469319288212E-009
  -1.7009906559579993        5.3855786692234325E-009
  -1.7003656364261388        5.3864106264732972E-009
  -1.6997406168942784        5.3872428037641310E-009
  -1.6991155973624179        5.3880752011816986E-009
  -1.6984905778305575        5.3889078188118075E-009
  -1.6978655582986970        5.3897406567403100E-009
  -1.6972405387668366        5.3905737150531038E-009
  -1.6966155192349761        5.3914069938361321E-009
  -1.6959904997031172        5.3922404931753812E-009
  -1.6953654801712568        5.3930742131568837E-009
  -1.6947404606393961        5.3939081538667210E-009
  -1.6941154411075356        5.3947423153910132E-009
  -1.6934904215756752        5.3955766978159287E-009
  -1.6928654020438147        5.3964113012276804E-009
  -1.6922403825119543        5.3972461257125265E-009
  -1.6916153629800939        5.3980811713567703E-009
  -1.6909903434482334        5.3989164382467635E-009
  -1.6903653239163730        5.3997519264688969E-009
  -1.6897403043845125        5.4005876361096109E-009
  -1.6891152848526521        5.4014235672553913E-009
  -1.6884902653207916        5.4022597199927679E-009
  -1.6878652457889312        5.4030960944083150E-009
  -1.6872402262570707        5.4039326905886550E-009
  -1.6866152067252103        5.4047695086204532E-009
  -1.6859901871933496        5.4056065485904222E-009
  -1.6853651676614907        5.4064438105853176E-009
  -1.6847401481296302        5.4072812946919468E-009
  -1.6841151285977698        5.4081190009971557E-009
  -1.6834901090659093        5.4089569295878379E-009
  -1.6828650895340489        5.4097950805509367E-009
  -1.6822400700021884        5.4106334539734318E-009
  -1.6816150504703280        5.4114720499423599E-009
  -1.6809900309384675        5.4123108685447960E-009
  -1.6803650114066071        5.4131499098678627E-009
  -1.6797399918747467        5.4139891739987285E-009
  -1.6791149723428862        5.4148286610246086E-009
  -1.6784899528110258        5.4156683710327608E-009
  -1.6778649332791653        5.4165083041104931E-009
  -1.6772399137473049        5.4173484603451584E-009
  -1.6766148942154442        5.4181888398241522E-009
  -1.6759898746835837        5.4190294426349227E-009
  -1.6753648551517233        5.4198702688649564E-009
  -1.6747398356198644        5.4207113186017865E-009
  -1.6741148160880039        5.4215525919330015E-009
  -1.6734897965561435        5.4223940889462271E-009
  -1.6728647770242830        5.4232358097291369E-009
  -1.6722397574924226        5.4240777543694503E-009
  -1.6716147379605621        5.4249199229549377E-009
  -1.6709897184287017        5.4257623155734084E-009
  -1.6703646988968412        5.4266049323127231E-009
  -1.6697396793649808        5.4274477732607879E-009
  -1.6691146598331204        5.4282908385055511E-009
  -1.6684896403012599        5.4291341281350165E-009
  -1.6678646207693995        5.4299776422372243E-009
  -1.6672396012375388        5.4308213809002658E-009
  -1.6666145817056783        5.4316653442122796E-009
  -1.6659895621738179        5.4325095322614490E-009
  -1.6653645426419574        5.4333539451360035E-009
  -1.6647395231100970        5.4341985829242224E-009
  -1.6641145035782381        5.4350434457144254E-009
  -1.6634894840463776        5.4358885335949842E-009
  -1.6628644645145172        5.4367338466543188E-009
  -1.6622394449826567        5.4375793849808878E-009
  -1.6616144254507963        5.4384251486632028E-009
  -1.6609894059189358        5.4392711377898202E-009
  -1.6603643863870754        5.4401173524493434E-009
  -1.6597393668552149        5.4409637927304239E-009
  -1.6591143473233545        5.4418104587217560E-009
  -1.6584893277914941        5.4426573505120880E-009
  -1.6578643082596334        5.4435044681902069E-009
  -1.6572392887277729        5.4443518118449512E-009
  -1.6566142691959125        5.4451993815652047E-009
  -1.6559892496640520        5.4460471774399017E-009
  -1.6553642301321916        5.4468951995580188E-009
  -1.6547392106003311        5.4477434480085812E-009
  -1.6541141910684722        5.4485919228806589E-009
  -1.6534891715366118        5.4494406242633774E-009
  -1.6528641520047513        5.4502895522459026E-009
  -1.6522391324728909        5.4511387069174441E-009
  -1.6516141129410304        5.4519880883672690E-009
  -1.6509890934091700        5.4528376966846821E-009
  -1.6503640738773095        5.4536875319590395E-009
  -1.6497390543454491        5.4545375942797439E-009
  -1.6491140348135886        5.4553878837362489E-009
  -1.6484890152817282        5.4562384004180456E-009
  -1.6478639957498675        5.4570891444146846E-009
  -1.6472389762180071        5.4579401158157553E-009
  -1.6466139566861466        5.4587913147108984E-009
  -1.6459889371542862        5.4596427411898052E-009
  -1.6453639176224257        5.4604943953422032E-009
  -1.6447388980905653        5.4613462772578805E-009
  -1.6441138785587048        5.4621983870266630E-009
  -1.6434888590268459        5.4630507247384288E-009
  -1.6428638394949855        5.4639032904831091E-009
  -1.6422388199631250        5.4647560843506697E-009
  -1.6416138004312646        5.4656091064311326E-009
  -1.6409887808994041        5.4664623568145712E-009
  -1.6403637613675437        5.4673158355910944E-009
  -1.6397387418356832        5.4681695428508715E-009
  -1.6391137223038228        5.4690234786841091E-009
  -1.6384887027719621        5.4698776431810698E-009
  -1.6378636832401017        5.4707320364320621E-009
  -1.6372386637082412        5.4715866585274412E-009
  -1.6366136441763808        5.4724415095576057E-009
  -1.6359886246445203        5.4732965896130118E-009
  -1.6353636051126599        5.4741518987841565E-009
  -1.6347385855807994        5.4750074371615879E-009
  -1.6341135660489390        5.4758632048359021E-009
  -1.6334885465170785        5.4767192018977408E-009
  -1.6328635269852196        5.4775754284377951E-009
  -1.6322385074533592        5.4784318845468085E-009
  -1.6316134879214987        5.4792885703155657E-009
  -1.6309884683896383        5.4801454858349061E-009
  -1.6303634488577778        5.4810026311957102E-009
  -1.6297384293259174        5.4818600064889150E-009
  -1.6291134097940567        5.4827176118054989E-009
  -1.6284883902621963        5.4835754472364930E-009
  -1.6278633707303358        5.4844335128729724E-009
  -1.6272383511984754        5.4852918088060675E-009
  -1.6266133316666149        5.4861503351269545E-009
  -1.6259883121347545        5.4870090919268489E-009
  -1.6253632926028940        5.4878680792970294E-009
  -1.6247382730710336        5.4887272973288166E-009
  -1.6241132535391731        5.4895867461135743E-009
  -1.6234882340073127        5.4904464257427250E-009
  -1.6228632144754538        5.4913063363077316E-009
  -1.6222381949435933        5.4921664779001144E-009
  -1.6216131754117329        5.4930268506114331E-009
  -1.6209881558798724        5.4938874545333021E-009
  -1.6203631363480120        5.4947482897573820E-009
  -1.6197381168161515        5.4956093563753833E-009
  -1.6191130972842909        5.4964706544790659E-009
  -1.6184880777524304        5.4973321841602336E-009
  -1.6178630582205700        5.4981939455107490E-009
  -1.6172380386887095        5.4990559386225151E-009
  -1.6166130191568491        5.4999181635874871E-009
  -1.6159879996249886        5.5007806204976707E-009
  -1.6153629800931282        5.5016433094451129E-009
  -1.6147379605612677        5.5025062305219235E-009
  -1.6141129410294073        5.5033693838202513E-009
  -1.6134879214975468        5.5042327694322913E-009
  -1.6128629019656864        5.5050963874503024E-009
  -1.6122378824338275        5.5059602379665722E-009
  -1.6116128629019670        5.5068243210734580E-009
  -1.6109878433701066        5.5076886368633565E-009
  -1.6103628238382461        5.5085531854287087E-009
  -1.6097378043063855        5.5094179668620139E-009
  -1.6091127847745250        5.5102829812558187E-009
  -1.6084877652426646        5.5111482287027162E-009
  -1.6078627457108041        5.5120137092953489E-009
  -1.6072377261789437        5.5128794231264164E-009
  -1.6066127066470832        5.5137453702886564E-009
  -1.6059876871152228        5.5146115508748621E-009
  -1.6053626675833623        5.5154779649778795E-009
  -1.6047376480515019        5.5163446126905969E-009
  -1.6041126285196414        5.5172114941059612E-009
  -1.6034876089877810        5.5180786093169583E-009
  -1.6028625894559205        5.5189459584166312E-009
  -1.6022375699240601        5.5198135414980707E-009
  -1.6016125503922012        5.5206813586544173E-009
  -1.6009875308603407        5.5215494099788638E-009
  -1.6003625113284801        5.5224176955646507E-009
  -1.5997374917966196        5.5232862155050616E-009
  -1.5991124722647592        5.5241549698934457E-009
  -1.5984874527328987        5.5250239588231882E-009
  -1.5978624332010383        5.5258931823877316E-009
  -1.5972374136691778        5.5267626406805623E-009
  -1.5966123941373174        5.5276323337952243E-009
  -1.5959873746054569        5.5285022618253066E-009
  -1.5953623550735965        5.5293724248644510E-009
  -1.5947373355417360        5.5302428230063464E-009
  -1.5941123160098756        5.5311134563447332E-009
  -1.5934872964780151        5.5319843249734044E-009
  -1.5928622769461547        5.5328554289862029E-009
  -1.5922372574142942        5.5337267684770145E-009
  -1.5916122378824353        5.5345983435397854E-009
  -1.5909872183505749        5.5354701542685081E-009
  -1.5903621988187142        5.5363422007572274E-009
  -1.5897371792868538        5.5372144831000300E-009
  -1.5891121597549933        5.5380870013910648E-009
  -1.5884871402231329        5.5389597557245245E-009
  -1.5878621206912724        5.5398327461946548E-009
  -1.5872371011594120        5.5407059728957517E-009
  -1.5866120816275515        5.5415794359221569E-009
  -1.5859870620956911        5.5424531353682708E-009
  -1.5853620425638306        5.5433270713285399E-009
  -1.5847370230319702        5.5442012438974613E-009
  -1.5841120035001097        5.5450756531695844E-009
  -1.5834869839682493        5.5459502992395095E-009
  -1.5828619644363888        5.5468251822018861E-009
  -1.5822369449045282        5.5477003021514156E-009
  -1.5816119253726677        5.5485756591828473E-009
  -1.5809869058408088        5.5494512533909852E-009
  -1.5803618863089484        5.5503270848706897E-009
  -1.5797368667770879        5.5512031537168573E-009
  -1.5791118472452275        5.5520794600244492E-009
  -1.5784868277133670        5.5529560038884720E-009
  -1.5778618081815066        5.5538327854039788E-009
  -1.5772367886496461        5.5547098046660829E-009
  -1.5766117691177857        5.5555870617699473E-009
  -1.5759867495859252        5.5564645568107763E-009
  -1.5753617300540648        5.5573422898838405E-009
  -1.5747367105222043        5.5582202610844484E-009
  -1.5741116909903439        5.5590984705079650E-009
  -1.5734866714584834        5.5599769182498111E-009
  -1.5728616519266230        5.5608556044054544E-009
  -1.5722366323947623        5.5617345290704116E-009
  -1.5716116128629019        5.5626136923402546E-009
  -1.5709865933310414        5.5634930943106054E-009
  -1.5703615737991825        5.5643727350771397E-009
  -1.5697365542673221        5.5652526147355824E-009
  -1.5691115347354616        5.5661327333817084E-009
  -1.5684865152036012        5.5670130911113516E-009
  -1.5678614956717407        5.5678936880203847E-009
  -1.5672364761398803        5.5687745242047450E-009
  -1.5666114566080198        5.5696555997604169E-009
  -1.5659864370761594        5.5705369147834326E-009
  -1.5653614175442989        5.5714184693698809E-009
  -1.5647363980124385        5.5723002636159007E-009
  -1.5641113784805780        5.5731822976176808E-009
  -1.5634863589487176        5.5740645714714711E-009
  -1.5628613394168569        5.5749470852735579E-009
  -1.5622363198849964        5.5758298391202912E-009
  -1.5616113003531360        5.5767128331080715E-009
  -1.5609862808212756        5.5775960673333487E-009
  -1.5603612612894151        5.5784795418926252E-009
  -1.5597362417575562        5.5793632568824519E-009
  -1.5591112222256958        5.5802472123994452E-009
  -1.5584862026938353        5.5811314085402562E-009
  -1.5578611831619749        5.5820158454016021E-009
  -1.5572361636301144        5.5829005230802441E-009
  -1.5566111440982540        5.5837854416729978E-009
  -1.5559861245663935        5.5846706012767310E-009
  -1.5553611050345331        5.5855560019883688E-009
  -1.5547360855026726        5.5864416439048780E-009
  -1.5541110659708122        5.5873275271232879E-009
  -1.5534860464389515        5.5882136517406779E-009
  -1.5528610269070910        5.5891000178541741E-009
  -1.5522360073752306        5.5899866255609643E-009
  -1.5516109878433701        5.5908734749582828E-009
  -1.5509859683115097        5.5917605661434160E-009
  -1.5503609487796493        5.5926478992137072E-009
  -1.5497359292477904        5.5935354742665446E-009
  -1.5491109097159299        5.5944232913993826E-009
  -1.5484858901840695        5.5953113507097166E-009
  -1.5478608706522090        5.5961996522950987E-009
  -1.5472358511203486        5.5970881962531336E-009
  -1.5466108315884881        5.5979769826814783E-009
  -1.5459858120566277        5.5988660116778444E-009
  -1.5453607925247672        5.5997552833399946E-009
  -1.5447357729929068        5.6006447977657456E-009
  -1.5441107534610463        5.6015345550529651E-009
  -1.5434857339291856        5.6024245552995782E-009
  -1.5428607143973252        5.6033147986035587E-009
  -1.5422356948654647        5.6042052850629373E-009
  -1.5416106753336043        5.6050960147757937E-009
  -1.5409856558017438        5.6059869878402621E-009
  -1.5403606362698834        5.6068782043545354E-009
  -1.5397356167380229        5.6077696644168480E-009
  -1.5391105972061641        5.6086613681254996E-009
  -1.5384855776743036        5.6095533155788394E-009
  -1.5378605581424432        5.6104455068752647E-009
  -1.5372355386105827        5.6113379421132332E-009
  -1.5366105190787223        5.6122306213912570E-009
  -1.5359854995468618        5.6131235448078874E-009
  -1.5353604800150014        5.6140167124617483E-009
  -1.5347354604831409        5.6149101244515073E-009
  -1.5341104409512802        5.6158037808758869E-009
  -1.5334854214194198        5.6166976818336607E-009
  -1.5328604018875593        5.6175918274236603E-009
  -1.5322353823556989        5.6184862177447676E-009
  -1.5316103628238384        5.6193808528959216E-009
  -1.5309853432919780        5.6202757329761129E-009
  -1.5303603237601175        5.6211708580843895E-009
  -1.5297353042282571        5.6220662283198437E-009
  -1.5291102846963966        5.6229618437816337E-009
  -1.5284852651645378        5.6238577045689625E-009
  -1.5278602456326773        5.6247538107810908E-009
  -1.5272352261008169        5.6256501625173366E-009
  -1.5266102065689564        5.6265467598770667E-009
  -1.5259851870370960        5.6274436029596999E-009
  -1.5253601675052355        5.6283406918647186E-009
  -1.5247351479733748        5.6292380266916485E-009
  -1.5241101284415144        5.6301356075400797E-009
  -1.5234851089096539        5.6310334345096484E-009
  -1.5228600893777935        5.6319315077000482E-009
  -1.5222350698459330        5.6328298272110280E-009
  -1.5216100503140726        5.6337283931423911E-009
  -1.5209850307822121        5.6346272055939900E-009
  -1.5203600112503517        5.6355262646657389E-009
  -1.5197349917184912        5.6364255704576009E-009
  -1.5191099721866308        5.6373251230695988E-009
  -1.5184849526547719        5.6382249226018023E-009
  -1.5178599331229115        5.6391249691543442E-009
  -1.5172349135910510        5.6400252628274109E-009
  -1.5166098940591906        5.6409258037212368E-009
  -1.5159848745273301        5.6418265919361126E-009
  -1.5153598549954697        5.6427276275723903E-009
  -1.5147348354636090        5.6436289107304697E-009
  -1.5141098159317485        5.6445304415108078E-009
  -1.5134847963998881        5.6454322200139194E-009
  -1.5128597768680276        5.6463342463403664E-009
  -1.5122347573361672        5.6472365205907739E-009
  -1.5116097378043067        5.6481390428658203E-009
  -1.5109847182724463        5.6490418132662324E-009
  -1.5103596987405858        5.6499448318927988E-009
  -1.5097346792087254        5.6508480988463610E-009
  -1.5091096596768649        5.6517516142278185E-009
  -1.5084846401450045        5.6526553781381214E-009
  -1.5078596206131456        5.6535593906782716E-009
  -1.5072346010812852        5.6544636519493407E-009
  -1.5066095815494247        5.6553681620524408E-009
  -1.5059845620175643        5.6562729210887444E-009
  -1.5053595424857036        5.6571779291594834E-009
  -1.5047345229538431        5.6580831863659378E-009
  -1.5041095034219827        5.6589886928094456E-009
  -1.5034844838901222        5.6598944485914034E-009
  -1.5028594643582618        5.6608004538132624E-009
  -1.5022344448264013        5.6617067085765226E-009
  -1.5016094252945409        5.6626132129827502E-009
  -1.5009844057626804        5.6635199671335586E-009
  -1.5003593862308200        5.6644269711306207E-009
  -1.4997343666989595        5.6653342250756655E-009
  -1.4991093471670991        5.6662417290704729E-009
  -1.4984843276352386        5.6671494832168843E-009
  -1.4978593081033782        5.6680574876167969E-009
  -1.4972342885715193        5.6689657423721523E-009
  -1.4966092690396589        5.6698742475849702E-009
  -1.4959842495077982        5.6707830033573055E-009
  -1.4953592299759377        5.6716920097912779E-009
  -1.4947342104440773        5.6726012669890614E-009
  -1.4941091909122168        5.6735107750528883E-009
  -1.4934841713803564        5.6744205340850426E-009
  -1.4928591518484959        5.6753305441878666E-009
  -1.4922341323166355        5.6762408054637601E-009
  -1.4916091127847750        5.6771513180151777E-009
  -1.4909840932529146        5.6780620819446312E-009
  -1.4903590737210541        5.6789730973546893E-009
  -1.4897340541891937        5.6798843643479703E-009
  -1.4891090346573332        5.6807958830271588E-009
  -1.4884840151254728        5.6817076534949889E-009
  -1.4878589955936123        5.6826196758542553E-009
  -1.4872339760617534        5.6835319502078038E-009
  -1.4866089565298930        5.6844444766585414E-009
  -1.4859839369980323        5.6853572553094348E-009
  -1.4853589174661719        5.6862702862634960E-009
  -1.4847338979343114        5.6871835696238051E-009
  -1.4841088784024510        5.6880971054934890E-009
  -1.4834838588705905        5.6890108939757394E-009
  -1.4828588393387301        5.6899249351738042E-009
  -1.4822338198068696        5.6908392291909800E-009
  -1.4816088002750092        5.6917537761306255E-009
  -1.4809837807431487        5.6926685760961631E-009
  -1.4803587612112883        5.6935836291910607E-009
  -1.4797337416794278        5.6944989355188458E-009
  -1.4791087221475674        5.6954144951831094E-009
  -1.4784837026157069        5.6963303082874899E-009
  -1.4778586830838463        5.6972463749356934E-009
  -1.4772336635519858        5.6981626952314731E-009
  -1.4766086440201269        5.6990792692786418E-009
  -1.4759836244882665        5.6999960971810787E-009
  -1.4753586049564060        5.7009131790427072E-009
  -1.4747335854245456        5.7018305149675148E-009
  -1.4741085658926851        5.7027481050595435E-009
  -1.4734835463608247        5.7036659494228971E-009
  -1.4728585268289642        5.7045840481617311E-009
  -1.4722335072971038        5.7055024013802618E-009
  -1.4716084877652433        5.7064210091827621E-009
  -1.4709834682333829        5.7073398716735633E-009
  -1.4703584487015224        5.7082589889570507E-009
  -1.4697334291696620        5.7091783611376733E-009
  -1.4691084096378015        5.7100979883199303E-009
  -1.4684833901059409        5.7110178706083841E-009
  -1.4678583705740804        5.7119380081076557E-009
  -1.4672333510422200        5.7128584009224155E-009
  -1.4666083315103595        5.7137790491574038E-009
  -1.4659833119785006        5.7146999529174062E-009
  -1.4653582924466402        5.7156211123072743E-009
  -1.4647332729147797        5.7165425274319178E-009
  -1.4641082533829193        5.7174641983962977E-009
  -1.4634832338510588        5.7183861253054436E-009
  -1.4628582143191984        5.7193083082644306E-009
  -1.4622331947873379        5.7202307473783983E-009
  -1.4616081752554775        5.7211534427525459E-009
  -1.4609831557236170        5.7220763944921313E-009
  -1.4603581361917566        5.7229996027024587E-009
  -1.4597331166598961        5.7239230674889101E-009
  -1.4591080971280357        5.7248467889569105E-009
  -1.4584830775961750        5.7257707672119494E-009
  -1.4578580580643146        5.7266950023595717E-009
  -1.4572330385324541        5.7276194945053862E-009
  -1.4566080190005937        5.7285442437550501E-009
  -1.4559829994687332        5.7294692502142905E-009
  -1.4553579799368743        5.7303945139888822E-009
  -1.4547329604050139        5.7313200351846679E-009
  -1.4541079408731534        5.7322458139075475E-009
  -1.4534829213412930        5.7331718502634737E-009
  -1.4528579018094325        5.7340981443584604E-009
  -1.4522328822775721        5.7350246962985820E-009
  -1.4516078627457116        5.7359515061899690E-009
  -1.4509828432138512        5.7368785741388133E-009
  -1.4503578236819907        5.7378059002513628E-009
  -1.4497328041501303        5.7387334846339285E-009
  -1.4491077846182696        5.7396613273928793E-009
  -1.4484827650864092        5.7405894286346334E-009
  -1.4478577455545487        5.7415177884656839E-009
  -1.4472327260226883        5.7424464069925732E-009
  -1.4466077064908278        5.7433752843219018E-009
  -1.4459826869589674        5.7443044205603362E-009
  -1.4453576674271085        5.7452338158145919E-009
  -1.4447326478952480        5.7461634701914546E-009
  -1.4441076283633876        5.7470933837977612E-009
  -1.4434826088315271        5.7480235567404149E-009
  -1.4428575892996667        5.7489539891263702E-009
  -1.4422325697678062        5.7498846810626477E-009
  -1.4416075502359458        5.7508156326563242E-009
  -1.4409825307040853        5.7517468440145347E-009
  -1.4403575111722249        5.7526783152444733E-009
  -1.4397324916403642        5.7536100464534006E-009
  -1.4391074721085038        5.7545420377486301E-009
  -1.4384824525766433        5.7554742892375348E-009
  -1.4378574330447829        5.7564068010275496E-009
  -1.4372324135129224        5.7573395732261692E-009
  -1.4366073939810620        5.7582726059409479E-009
  -1.4359823744492015        5.7592058992794992E-009
  -1.4353573549173411        5.7601394533494956E-009
  -1.4347323353854822        5.7610732682586691E-009
  -1.4341073158536217        5.7620073441148163E-009
  -1.4334822963217613        5.7629416810257875E-009
  -1.4328572767899008        5.7638762790994949E-009
  -1.4322322572580404        5.7648111384439163E-009
  -1.4316072377261799        5.7657462591670797E-009
  -1.4309822181943195        5.7666816413770821E-009
  -1.4303571986624590        5.7676172851820738E-009
  -1.4297321791305984        5.7685531906902709E-009
  -1.4291071595987379        5.7694893580099421E-009
  -1.4284821400668775        5.7704257872494276E-009
  -1.4278571205350170        5.7713624785171200E-009
  -1.4272321010031566        5.7722994319214704E-009
  -1.4266070814712961        5.7732366475709990E-009
  -1.4259820619394357        5.7741741255742790E-009
  -1.4253570424075752        5.7751118660399466E-009
  -1.4247320228757148        5.7760498690766966E-009
  -1.4241070033438559        5.7769881347932859E-009
  -1.4234819838119954        5.7779266632985375E-009
  -1.4228569642801350        5.7788654547013241E-009
  -1.4222319447482745        5.7798045091105888E-009
  -1.4216069252164141        5.7807438266353274E-009
  -1.4209819056845536        5.7816834073846029E-009
  -1.4203568861526930        5.7826232514675394E-009
  -1.4197318666208325        5.7835633589933149E-009
  -1.4191068470889721        5.7845037300711718E-009
  -1.4184818275571116        5.7854443648104178E-009
  -1.4178568080252512        5.7863852633204162E-009
  -1.4172317884933907        5.7873264257105905E-009
  -1.4166067689615303        5.7882678520904356E-009
  -1.4159817494296698        5.7892095425694932E-009
  -1.4153567298978094        5.7901514972573739E-009
  -1.4147317103659489        5.7910937162637535E-009
  -1.4141066908340900        5.7920361996983527E-009
  -1.4134816713022296        5.7929789476709763E-009
  -1.4128566517703691        5.7939219602914739E-009
  -1.4122316322385087        5.7948652376697646E-009
  -1.4116066127066482        5.7958087799158228E-009
  -1.4109815931747876        5.7967525871396868E-009
  -1.4103565736429271        5.7976966594514576E-009
  -1.4097315541110667        5.7986409969613016E-009
  -1.4091065345792062        5.7995855997794373E-009
  -1.4084815150473458        5.8005304680161494E-009
  -1.4078564955154853        5.8014756017817921E-009
  -1.4072314759836249        5.8024210011867674E-009
  -1.4066064564517644        5.8033666663415454E-009
  -1.4059814369199040        5.8043125973566622E-009
  -1.4053564173880435        5.8052587943427094E-009
  -1.4047313978561831        5.8062052574103448E-009
  -1.4041063783243226        5.8071519866702838E-009
  -1.4034813587924637        5.8080989822333077E-009
  -1.4028563392606033        5.8090462442102601E-009
  -1.4022313197287428        5.8099937727120454E-009
  -1.4016063001968824        5.8109415678496273E-009
  -1.4009812806650217        5.8118896297340359E-009
  -1.4003562611331613        5.8128379584763597E-009
  -1.3997312416013008        5.8137865541877538E-009
  -1.3991062220694404        5.8147354169794350E-009
  -1.3984812025375799        5.8156845469626765E-009
  -1.3978561830057195        5.8166339442488217E-009
  -1.3972311634738590        5.8175836089492720E-009
  -1.3966061439419986        5.8185335411754909E-009
  -1.3959811244101381        5.8194837410390062E-009
  -1.3953561048782777        5.8204342086514097E-009
  -1.3947310853464172        5.8213849441243524E-009
  -1.3941060658145568        5.8223359475695510E-009
  -1.3934810462826963        5.8232872190987839E-009
  -1.3928560267508374        5.8242387588238819E-009
  -1.3922310072189770        5.8251905668567634E-009
  -1.3916059876871163        5.8261426433093880E-009
  -1.3909809681552558        5.8270949882937850E-009
  -1.3903559486233954        5.8280476019220480E-009
  -1.3897309290915350        5.8290004843063280E-009
  -1.3891059095596745        5.8299536355588460E-009
  -1.3884808900278141        5.8309070557918818E-009
  -1.3878558704959536        5.8318607451177831E-009
  -1.3872308509640932        5.8328147036489539E-009
  -1.3866058314322327        5.8337689314978684E-009
  -1.3859808119003723        5.8347234287770553E-009
  -1.3853557923685118        5.8356781955991147E-009
  -1.3847307728366514        5.8366332320767077E-009
  -1.3841057533047909        5.8375885383225551E-009
  -1.3834807337729305        5.8385441144494495E-009
  -1.3828557142410716        5.8394999605702341E-009
  -1.3822306947092109        5.8404560767978306E-009
  -1.3816056751773504        5.8414124632452113E-009
  -1.3809806556454900        5.8423691200254211E-009
  -1.3803556361136295        5.8433260472515637E-009
  -1.3797306165817691        5.8442832450368090E-009
  -1.3791055970499086        5.8452407134943848E-009
  -1.3784805775180482        5.8461984527375934E-009
  -1.3778555579861878        5.8471564628797940E-009
  -1.3772305384543273        5.8481147440344064E-009
  -1.3766055189224669        5.8490732963149205E-009
  -1.3759804993906064        5.8500321198348909E-009
  -1.3753554798587460        5.8509912147079292E-009
  -1.3747304603268855        5.8519505810477172E-009
  -1.3741054407950251        5.8529102189679991E-009
  -1.3734804212631644        5.8538701285825815E-009
  -1.3728554017313039        5.8548303100053391E-009
  -1.3722303821994450        5.8557907633502053E-009
  -1.3716053626675846        5.8567514887311855E-009
  -1.3709803431357241        5.8577124862623428E-009
  -1.3703553236038637        5.8586737560578026E-009
  -1.3697303040720032        5.8596352982317654E-009
  -1.3691052845401428        5.8605971128984855E-009
  -1.3684802650082823        5.8615592001722868E-009
  -1.3678552454764219        5.8625215601675567E-009
  -1.3672302259445615        5.8634841929987489E-009
  -1.3666052064127010        5.8644470987803791E-009
  -1.3659801868808406        5.8654102776270268E-009
  -1.3653551673489801        5.8663737296533408E-009
  -1.3647301478171197        5.8673374549740303E-009
  -1.3641051282852590        5.8683014537038726E-009
  -1.3634801087533985        5.8692657259577075E-009
  -1.3628550892215381        5.8702302718504428E-009
  -1.3622300696896776        5.8711950914970459E-009
  -1.3616050501578187        5.8721601850125504E-009
  -1.3609800306259583        5.8731255525120633E-009
  -1.3603550110940978        5.8740911941107465E-009
  -1.3597299915622374        5.8750571099238335E-009
  -1.3591049720303769        5.8760233000666169E-009
